"EmployeeID","Age","Attrition","DistanceFromHome","Education","Gender","JobLevel","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch & Development","DepartmentSales","EducationFieldLife Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical Degree","JobRoleHuman Resources","JobRoleLaboratory Technician","JobRoleManager","JobRoleManufacturing Director","JobRoleResearch Director","JobRoleResearch Scientist","JobRoleSales Executive","JobRoleSales Representative","MaritalStatusMarried","MaritalStatusSingle","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","WorkHours"
766,56,1,10,4,0,2,42580,2,16,0,5,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,4,3,3,7
767,47,1,3,2,0,2,43640,3,11,1,26,3,20,5,6,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,4,3,3,6
768,24,1,5,1,0,1,43350,1,15,1,5,5,5,0,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4,3,3,3,3,10
769,32,1,4,3,0,1,53260,4,14,1,7,2,4,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,4,2,3,3,7
770,34,1,9,2,0,1,32800,5,13,0,7,3,5,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,2,2,3,3,6
771,41,1,26,3,1,3,54850,2,17,2,7,2,4,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,3,2,3,3,10
772,40,1,3,2,0,1,43420,3,11,1,11,6,8,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,2,3,6
773,31,1,16,3,0,2,27820,1,19,1,13,5,13,9,9,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,3,3,7
774,46,0,18,1,0,1,59800,4,11,1,28,2,7,4,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,3,3,7
775,39,0,2,4,0,2,43810,2,15,2,11,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,2,3,9
776,31,0,2,3,0,2,25720,1,13,3,10,3,10,4,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,3,3,3,7
777,45,1,10,2,0,1,38330,2,14,0,24,1,7,0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,3,3,11
778,31,1,16,4,0,3,42440,9,13,0,8,3,3,0,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,3,3,3,7
779,31,0,7,4,0,1,65000,6,23,1,7,5,2,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,1,3,4,10
780,45,1,1,2,1,1,184300,4,12,1,10,5,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,4,3,3,11
781,48,1,24,3,0,2,16010,4,12,0,15,3,2,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,3,3,3,7
782,34,0,7,4,0,2,26940,1,16,1,2,3,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,3,3,3,7
783,40,1,25,4,1,1,31490,2,15,1,16,1,9,4,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2,3,2,3,8
784,28,1,1,2,1,1,176390,0,13,1,6,0,5,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,1,3,3,3,6
785,44,1,5,3,0,1,23190,3,18,0,7,4,5,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,3,2,3,7
786,53,1,2,4,0,2,116910,4,20,0,35,2,9,8,8,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,2,2,3,4,7
787,49,1,7,3,0,3,53240,2,19,0,20,2,3,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2,1,3,7
788,40,1,2,4,0,3,167520,2,18,1,8,3,3,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4,3,3,7
789,44,1,5,1,0,3,52280,1,13,0,6,2,5,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,2,2,4,3,7
790,33,1,10,3,1,2,27000,0,14,3,5,2,4,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,1,3,3,3,7
791,34,1,10,4,1,1,192460,3,15,1,15,5,13,3,12,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,3,3,3,7
792,30,1,1,2,0,1,25060,8,22,0,4,3,2,2,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,3,2,3,4,6
793,42,1,8,4,1,1,60620,1,22,2,12,2,12,5,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,3,4,7
794,44,1,5,3,1,5,43820,7,16,2,11,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,2,3,3,8
795,30,1,8,3,0,1,21430,1,17,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,3,3,6
796,57,1,2,1,0,3,61620,0,14,0,13,5,12,2,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,2,2,3,8
797,49,1,7,3,1,2,50940,3,15,0,29,5,8,0,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,3,3,3,7
798,34,1,2,4,1,2,68770,7,20,0,16,3,14,6,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3,4,6
799,28,0,2,3,0,1,22740,3,20,1,5,5,3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,4,3,4,7
800,29,0,28,3,1,5,44340,2,17,3,7,1,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,3,3,8
801,34,0,7,1,0,1,62880,0,15,1,16,2,15,10,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,4,3,3,9
802,35,1,7,4,1,4,25530,1,14,1,1,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,3,2,3,7
803,24,0,3,3,0,2,76540,2,17,1,4,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,2,3,9
804,24,1,10,3,1,2,51600,1,17,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,3,1,3,7
805,44,1,5,2,1,2,171590,5,22,1,16,1,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,3,2,2,4,10
806,29,1,10,2,1,1,128080,1,13,0,10,6,10,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,7
807,30,1,1,2,0,3,102210,0,19,1,6,2,5,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,3,3,6
808,55,1,20,3,0,2,47790,0,14,1,4,6,3,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,3,3,3,11
809,33,1,7,2,0,2,37370,8,22,2,8,2,5,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,3,3,4,8
810,47,1,8,4,1,2,23660,3,17,0,11,5,5,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,2,3,11
811,28,0,1,3,0,2,17060,7,12,0,8,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,2,3,3,8
812,28,1,8,4,0,1,163070,1,16,0,1,3,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,2,3,6
813,28,1,9,3,1,2,59330,0,11,0,5,3,4,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,3,3,3,7
814,49,1,5,4,1,1,34240,4,11,0,10,3,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,3,3,3,6
815,29,1,8,1,0,1,40370,0,14,0,4,2,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,2,3,1,3,7
816,28,1,5,1,0,2,25590,1,11,0,8,3,8,1,7,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,2,2,2,3,6
817,33,1,15,4,1,1,62010,2,15,3,14,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,3,2,3,8
818,32,1,7,3,1,3,44030,2,20,0,10,3,5,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,4,2,4,7
819,54,1,10,3,1,4,37610,3,12,0,26,3,14,1,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,3,2,3,7
820,29,0,5,3,1,2,109340,6,17,2,11,2,9,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,3,7
821,44,1,26,1,0,1,107610,3,11,1,24,5,20,14,17,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,4,2,3,8
822,39,1,6,1,1,2,51750,4,17,1,9,2,2,2,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,3,4,3,7
823,46,1,4,2,0,3,138260,8,11,0,23,1,13,5,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,4,2,3,7
824,35,1,23,4,0,2,63340,1,14,0,11,2,11,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,1,4,3,6
825,23,1,2,4,1,2,49360,0,19,1,5,2,4,1,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,2,3,8
826,40,0,2,3,0,2,47750,3,15,1,15,3,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,4,3,8
827,34,1,2,3,0,2,28180,1,13,1,10,2,10,8,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,3,3,10
828,31,0,29,3,1,2,25150,1,14,0,7,3,7,7,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,2,3,6
829,50,1,6,3,0,1,23420,1,12,1,32,2,32,13,9,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,4,3,2,3,10
830,34,1,25,5,1,1,41940,0,17,2,12,3,11,5,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,3,3,3,10
831,42,1,1,3,1,1,106850,4,11,3,4,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,3,3,3,7
832,37,1,2,2,0,1,20220,1,12,0,10,1,10,3,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,3,3,3,8
833,29,1,1,3,1,1,23140,3,13,0,9,5,7,0,7,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,3,4,3,6
834,33,1,1,1,0,1,42560,1,13,3,5,1,5,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,3,3,3,7
835,45,1,3,3,0,3,35800,4,20,1,8,1,5,0,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,3,2,4,6
836,42,1,1,4,0,2,31620,2,17,2,24,1,20,13,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,4,1,3,3,8
837,40,1,10,1,1,1,65240,0,13,1,9,2,8,7,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,4,4,3,6
838,33,1,9,3,1,2,28990,1,17,0,15,3,15,5,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,3,3,2,3,11
839,40,1,5,5,0,1,52310,1,12,2,21,4,21,7,7,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,3,3,3,8
840,24,1,10,2,0,1,23560,0,13,0,2,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,3,3,6
841,40,1,7,3,0,1,28000,3,12,2,8,0,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3,2,3,8
842,45,1,4,3,1,3,118360,1,22,0,10,2,10,7,7,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,4,4,7
843,35,1,10,1,0,1,109030,0,11,0,6,3,5,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,4,3,8
844,32,1,22,4,0,1,29730,3,22,0,12,0,7,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,2,3,4,4,7
845,36,1,9,3,1,4,142750,3,18,1,7,5,3,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,2,2,3,9
846,48,1,12,4,0,1,55620,8,13,1,18,2,8,7,7,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,8
847,29,1,23,4,1,2,45370,6,18,1,5,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,4,3,8
848,33,1,9,1,0,1,76420,2,20,1,8,2,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,4,7
849,30,0,1,3,0,3,179240,1,13,2,10,2,10,6,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,3,3,3,7
850,38,1,9,3,0,1,52040,3,13,1,10,2,6,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,3,3,3,7
851,35,1,7,2,0,1,22770,1,12,1,3,2,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,3,3,7
852,30,1,14,3,0,5,27950,3,13,0,9,4,4,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,2,3,3,3,7
853,35,0,2,3,1,1,25320,1,13,0,1,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,3,10
854,53,0,19,3,0,2,25590,0,25,0,34,2,33,1,9,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,4,3,3,4,7
855,38,0,2,3,1,3,49080,4,19,1,7,3,5,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,2,3,2,3,8
856,32,1,10,4,1,5,23800,4,13,0,9,5,6,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,2,3,3,7
857,48,1,2,5,0,1,47650,8,12,1,10,4,8,7,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,2,3,3,7
858,34,1,3,3,0,2,20440,1,11,0,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,3,3,7
859,55,1,11,1,1,1,26930,1,18,0,36,6,36,2,13,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,4,3,2,3,6
860,34,1,2,2,0,2,65860,9,18,1,9,3,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,2,3,3,6
861,26,1,4,3,0,1,32940,1,11,0,1,6,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,3,3,3,7
862,38,1,14,2,1,1,41710,0,23,0,10,4,9,7,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,3,4,4,7
863,38,1,2,3,1,1,27780,2,13,0,8,5,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,4,2,3,7
864,36,1,1,3,0,1,23770,6,13,2,15,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,3,3,3,7
865,29,1,10,3,0,1,24040,1,17,0,10,3,10,1,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3,2,3,8
866,35,1,12,2,1,2,23180,3,19,0,10,4,5,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,4,3,9
867,39,1,2,2,1,1,20080,2,12,0,11,3,7,7,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,3,3,3,3,8
868,29,1,5,1,1,1,62440,1,22,0,6,3,6,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3,4,7
869,50,1,4,2,1,1,27990,4,12,1,27,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,3,3,1,3,9
870,23,1,7,2,1,3,105520,2,11,0,4,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,3,3,3,3,7
871,36,1,21,3,0,2,23290,3,15,0,9,2,3,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,3,3,9
872,42,1,8,2,1,5,40140,8,13,1,24,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,3,3,3,6
873,35,1,4,3,1,2,74030,1,12,1,10,4,10,6,8,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,3,2,3,3,6
874,34,1,25,1,1,1,22590,1,14,0,8,2,8,7,7,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,3,2,3,3,6
875,40,1,1,4,0,2,69320,1,13,0,5,5,5,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,3,3,3,6
876,43,1,1,1,0,1,46780,5,25,1,8,0,6,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2,3,4,4,7
877,35,1,6,3,1,3,135820,1,17,1,1,3,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,2,2,3,7
878,46,1,12,4,0,1,23320,1,11,0,27,2,26,0,12,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,1,1,3,3,7
879,28,0,1,3,1,2,24130,1,16,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2,3,3,3,8
880,22,1,17,2,0,3,97050,1,18,2,4,3,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,2,2,3,9
881,50,1,3,3,0,2,42940,2,20,0,32,2,30,12,13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,3,3,2,4,9
882,32,1,3,2,0,3,47210,3,14,1,6,3,3,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,3,3,3,6
883,44,1,10,3,0,3,25190,0,21,2,23,2,22,1,10,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4,2,3,4,9
884,30,1,4,3,1,1,21210,1,13,1,6,2,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,3,3,7
885,45,1,29,2,1,2,29730,1,12,0,10,2,10,1,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1,3,3,3,9
886,45,1,2,4,0,2,58550,1,14,1,10,3,10,4,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,2,3,8
887,31,1,7,3,0,2,36170,7,21,1,10,5,5,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,1,3,3,4,7
888,36,1,18,1,0,2,67250,9,17,1,7,3,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,3,3,3,3,11
889,34,1,28,4,0,5,103250,1,11,1,9,3,9,7,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,3,2,3,6
890,49,1,1,4,0,3,69490,1,14,1,10,2,9,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,3,3,7
891,39,1,6,2,0,3,106090,2,17,1,10,2,7,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,3,3,3,7
892,27,1,2,1,0,4,44470,1,13,0,7,4,7,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,3,3,3,6
893,35,1,2,3,1,2,21570,1,25,0,16,1,16,1,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3,2,4,8
894,28,1,23,3,0,3,46010,0,15,2,6,2,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,3,3,7
895,21,1,3,1,1,1,170990,1,14,1,3,2,2,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,3,3,3,8
896,18,0,3,5,0,1,24790,1,12,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,4,4,2,3,8
897,47,1,25,4,0,2,148520,3,19,3,27,3,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,3,3,2,3,6
898,39,1,2,4,0,1,72640,0,17,0,11,5,10,0,7,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,7
899,40,1,22,1,0,1,56660,1,14,1,18,2,18,14,12,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,3,3,8
900,35,1,29,3,1,2,78230,1,13,1,15,3,14,2,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3,3,3,6
901,37,1,29,4,0,1,78800,3,12,1,9,2,4,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,3,2,4,3,8
902,39,1,2,3,1,2,131940,0,11,0,10,2,9,3,8,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,1,3,3,7
903,45,1,28,3,1,2,50670,1,11,2,10,3,10,3,9,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,3,2,3,7
904,38,1,2,4,1,3,50790,3,11,0,10,3,5,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,3,4,3,3,10
905,35,0,2,3,0,3,23210,9,12,1,15,0,13,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,3,3,6
906,37,1,22,3,1,2,174440,1,14,0,8,4,8,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,3,3,8
907,40,1,8,3,1,2,24040,6,17,0,18,2,4,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,2,2,3,9
908,44,1,2,2,0,1,34520,4,11,1,14,2,10,0,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,3,2,3,9
909,48,1,10,4,1,3,22700,2,14,3,23,2,2,2,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,4,3,3,3,7
910,35,0,9,3,0,2,173990,6,12,0,7,3,2,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,2,1,3,11
911,24,1,15,3,0,2,54880,1,22,1,6,6,6,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,3,3,4,9
912,27,1,10,4,0,3,194190,7,14,1,5,2,3,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,3,1,3,7
913,27,1,7,3,0,1,28110,2,20,0,6,3,4,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,2,3,4,6
914,40,0,16,4,0,1,36330,3,16,2,10,0,4,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,3,10
915,29,1,20,1,1,2,41630,9,15,1,8,4,5,1,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,3,7
916,36,1,23,3,1,3,21320,4,20,0,9,1,3,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3,2,4,8
917,25,1,5,1,0,4,139730,1,14,0,7,3,7,0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,2,3,6
918,39,1,10,3,1,2,26840,4,12,0,7,2,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,3,3,3,7
919,49,1,4,2,0,2,108450,3,24,0,27,4,4,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3,2,4,8
920,50,1,2,2,0,3,43770,5,12,1,19,2,14,1,11,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,2,3,8
921,20,1,18,4,1,2,37430,1,13,1,2,2,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,3,3,3,3,7
922,34,1,10,3,0,3,41480,1,11,0,11,3,11,7,9,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,3,3,3,8
923,36,1,1,3,1,2,10510,2,14,0,15,2,4,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,6
924,49,1,6,2,1,2,107390,2,11,3,30,3,15,2,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,3,3,3,8
925,36,1,8,4,0,4,103880,0,14,0,4,2,3,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,3,3,3,8
926,36,1,2,2,1,2,114160,6,16,0,13,2,5,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,6
927,54,1,24,3,0,1,26000,3,14,0,36,5,10,4,7,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,3,3,3,8
928,43,1,2,4,1,1,24220,1,11,1,14,2,14,6,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,3,3,3,8
